"series","event"
-37.637643,0
-35.54345,0
-35.028114,0
-37.028973,0
-38.058076,0
-32.671987,0
-35.956725,0
-40.070103,0
-38.515285,0
-34.414851,0
-35.685714,0
-34.97507,0
-35.302504,0
-36.687514,0
-42.572053,0
-49.962663,0
-58.154956,0
-59.53207,0
-59.648639,0
-41.602315,0
-13.099277,0
18.253344,0
40.850625,0
69.095301,0
91.81604,0
106.51449,0
66.708792,0
43.974298,0
-58.849922,0
-58.037088,0
-50.129838,0
-51.818861,0
-50.964955,0
-51.301665,0
-48.166642,0
-46.683299,0
-49.671778,0
-54.279218,0
-49.623556,0
-50.537299,0
-50.868514,0
-54.236536,0
-50.35505,0
-50.455132,0
-50.099831,0
-50.981917,0
-47.794661,0
-44.474388,0
-46.559671,0
-50.736695,0
-50.621526,0
-46.812237,0
-47.250175,0
-48.576778,0
-49.719156,0
-48.501509,0
-46.896642,0
-48.88653,0
-48.449719,0
-46.412876,0
-47.379351,0
-48.224773,0
-49.648926,0
-47.781266,0
-44.965624,0
-49.121764,0
-51.770233,0
-52.378381,0
-51.398175,0
-52.417771,0
-54.303973,0
-55.35944,0
-54.482556,0
-56.717524,0
-58.754536,0
-56.078417,0
-54.919037,0
-53.128329,0
-60.222771,0
-58.436526,0
-57.508701,0
-60.711085,0
-61.304138,0
-59.893844,0
-57.201409,0
-60.197827,0
-63.42972,0
-68.068993,0
-68.141802,0
-70.88358,0
-72.94789,0
-74.722758,0
-72.748432,0
-72.590884,0
-73.414936,0
-74.006326,0
-72.30837,0
-70.356205,0
-69.522632,0
-72.107401,0
-68.764635,0
-61.486406,0
-57.592624,0
-55.857262,0
-50.046768,0
-45.924562,0
-43.391806,0
-46.033911,0
-42.143151,0
-37.214597,0
-35.813041,0
-36.022483,0
-37.810223,0
-36.969067,0
-38.28962,0
-42.1764,0
-41.670891,0
-35.517,0
-32.615533,0
-34.851778,0
-37.634576,0
-35.980678,0
-33.163266,0
-36.132182,0
-38.540581,0
-36.054533,0
-36.02132,0
-35.938571,0
-37.826427,0
-36.874856,0
-36.426543,0
-36.946362,0
-38.188153,0
-40.905131,0
-37.303729,0
-39.024422,0
-38.807049,0
-40.33262,0
-40.02746,0
-37.502174,0
-42.452156,0
-42.436154,0
-39.534432,0
-38.971965,0
-40.615246,0
-44.409388,0
-43.094577,0
-41.314433,0
-42.511573,0
-44.646985,0
-43.404443,0
-43.729151,0
-43.778356,0
-47.027465,0
-49.344278,0
-46.145578,0
-45.92144,0
-46.184752,0
-46.810356,0
-45.22558,0
-47.131666,0
-49.63868,0
-53.063773,0
-49.410945,0
-47.668376,0
-48.02762,0
-51.026268,0
-51.545435,0
-47.977099,0
-50.819377,0
-51.736101,0
-50.491076,0
-51.049479,0
-49.954367,0
-52.539468,0
-50.438934,0
-44.799195,0
-41.972298,0
-43.958073,0
-41.507953,0
-41.106197,0
-40.966316,0
-41.891035,0
-41.187475,0
-34.58037,0
-35.642841,0
-38.126708,0
-40.045307,0
-36.131881,0
-38.232295,0
-43.864379,0
-47.982183,0
-43.863482,0
-42.425675,0
-46.17554,0
-49.835508,0
-49.360138,0
-50.183935,0
-48.626002,0
-50.256244,0
-53.253497,0
-49.380394,0
-48.631116,0
-51.247443,0
-48.095168,0
-48.183737,0
-49.408041,0
-53.86728,0
-51.5446,0
-46.952534,0
-49.069508,0
-57.806961,0
-63.573891,0
-68.002432,0
-76.071617,0
-81.482676,0
-77.201974,0
-63.299117,0
-42.699338,0
-22.353129,0
-6.6055395,0
6.0023134,0
25.010368,0
56.254833,0
76.58679,0
67.433499,0
-5.433351,0
-34.483669,0
-88.878484,0
-74.810862,0
-65.493166,0
-59.800062,0
-62.763723,0
-63.734377,0
-59.313665,0
-60.898188,0
-62.068104,0
-62.57235,0
-61.837227,0
-62.075318,0
-65.214869,0
-64.875916,0
-61.252905,0
-59.189283,0
-59.836917,0
-62.433014,0
-61.232941,0
-61.165648,0
-63.259472,0
-64.563815,0
-64.946516,0
-60.69119,0
-60.374052,0
-63.127747,0
-62.405955,0
-57.081044,0
-61.947741,0
-64.838895,0
-65.319802,0
-62.703134,0
-65.489028,0
-66.131625,0
-66.467454,0
-62.297475,0
-60.296012,0
-64.7778,0
-68.293597,0
-66.213309,0
-62.58525,0
-63.045349,0
-65.381045,0
-65.700888,0
-63.445183,0
-64.100535,0
-65.856239,0
-67.16784,0
-66.615668,0
-65.510598,0
-73.522258,0
-72.870898,0
-72.522945,0
-77.858902,0
-83.640085,0
-84.134261,0
-79.891266,0
-80.533499,0
-86.854303,0
-92.178494,0
-90.991259,0
-87.563843,0
-90.289921,0
-90.439398,0
-90.608663,0
-83.487103,0
-82.234816,0
-84.193362,0
-83.957207,0
-81.833751,0
-77.358165,0
-74.433365,0
-66.85323,0
-63.330843,0
-63.490388,0
-65.992186,0
-59.115586,0
-53.856689,0
-53.72272,0
-54.387461,0
-52.935971,0
-49.041446,0
-49.36904,0
-52.698239,0
-49.827307,0
-47.198364,0
-48.583326,0
-51.032908,0
-52.351715,0
-48.053407,0
-45.071455,0
-49.723453,0
-51.298408,0
-51.243177,0
-49.005138,0
-49.873869,0
-52.367934,0
-51.308856,0
-53.203527,0
-53.564089,0
-51.910176,0
-52.187498,0
-51.41276,0
-55.799928,0
-57.872688,0
-58.730435,0
-55.032779,0
-55.151088,0
-58.166598,0
-60.386983,0
-56.161351,0
-54.477461,0
-59.278333,0
-63.08584,0
-62.708148,0
-62.597369,0
-62.963685,0
-63.709517,0
-62.423492,0
-59.281862,0
-58.428424,0
-64.049984,0
-62.95502,0
-61.298109,0
-61.379055,0
-62.183944,0
-62.132983,0
-60.892519,0
-59.036995,0
-61.171679,0
-60.744874,0
-57.949546,0
-57.393103,0
-60.327429,0
-61.243484,0
-60.251462,0
-57.272184,0
-57.885439,0
-59.96375,0
-59.124074,0
-60.033691,0
-59.646644,0
-62.012509,0
-60.103545,0
-57.299759,0
-58.724759,0
-60.29886,0
-55.534564,0
-52.925837,0
-50.581393,0
-55.870406,0
-56.007801,0
-51.812226,0
-49.337378,0
-49.911215,0
-51.494312,0
-48.7153,0
-49.432363,0
-50.673026,0
-51.056746,0
-54.037193,0
-54.890285,0
-57.866703,0
-60.82889,0
-57.213734,0
-55.883903,0
-59.160145,0
-61.754908,0
-61.446971,0
-59.847606,0
-60.240803,0
-64.022339,0
-62.231206,0
-58.32591,0
-58.576755,0
-61.610685,0
-63.253122,0
-61.941333,0
-58.856973,0
-62.754181,0
-63.246346,0
-66.419744,0
-69.796974,0
-77.546782,0
-82.251095,0
-83.549302,0
-88.492136,0
-82.053296,0
-56.534714,0
-21.229044,0
6.7576264,0
21.103902,0
41.298052,0
73.998177,0
98.547165,0
81.729062,0
-5.7114983,0
-82.069384,0
-88.844723,0
-84.144089,0
-76.442961,0
-71.699688,0
-68.532789,0
-68.276917,0
-72.171336,0
-71.636656,0
-66.597753,0
-66.410147,0
-67.661899,0
-71.694632,0
-69.220195,0
-68.155524,0
-68.310984,0
-68.566511,0
-65.312308,0
-67.935148,0
-68.189571,0
-70.771331,0
-67.887383,0
-68.455277,0
-69.38962,0
-72.432146,0
-69.054255,0
-64.497717,0
-64.022768,0
-67.730784,0
-69.276289,0
-66.957741,0
-66.050055,0
-69.941732,0
-69.302087,0
-67.441209,0
-65.433541,0
-68.596552,0
-69.300846,0
-67.59122,0
-66.146092,0
-68.728875,0
-70.109317,0
-69.202031,0
-64.85512,0
-67.519584,0
-69.268615,0
-70.354101,0
-67.63604,0
-69.250167,0
-72.773066,0
-73.079476,0
-73.155,0
-74.190874,0
-79.965597,0
-82.832635,0
-81.258779,0
-82.762848,0
-87.334418,0
-92.382374,0
-91.370324,0
-93.740819,0
-97.353934,0
-97.471411,0
-95.436795,0
-93.43818,0
-96.79356,0
-98.067017,0
-94.191861,0
-87.678058,0
-84.684303,0
-84.137694,0
-77.050747,0
-72.757412,0
-67.53388,0
-67.017442,0
-62.453424,0
-58.601385,0
-59.373951,0
-57.137027,0
-57.303783,0
-54.699369,0
-52.05574,0
-56.369579,0
-54.568677,0
-53.492074,0
-51.287873,0
-51.440949,0
-55.356697,0
-54.993882,0
-52.059267,0
-54.260659,0
-55.560353,0
-52.448062,0
-49.347441,0
-53.534218,0
-57.706545,0
-55.882938,0
-52.100392,0
-54.157804,0
-56.829586,0
-55.332267,0
-54.222089,0
-52.114126,0
-55.944426,0
-55.868529,0
-53.290957,0
-52.895358,0
-55.32911,0
-55.57159,0
-52.958083,0
-53.793698,0
-55.311981,0
-57.255048,0
-56.312364,0
-55.438036,0
-55.526397,0
-57.563584,0
-55.495416,0
-53.821897,0
-54.235961,0
-59.36653,0
-55.292967,0
-52.694519,0
-52.292105,0
-56.259913,0
-56.667572,0
-53.70253,0
-52.371442,0
-54.356546,0
-53.82527,0
-51.799702,0
-50.543826,0
-53.946572,0
-54.720933,0
-51.945726,0
-51.757991,0
-53.191809,0
-56.404045,0
-53.618303,0
-50.542675,0
-54.390522,0
-54.799873,0
-51.36162,0
-52.400396,0
-55.036376,0
-55.908429,0
-51.430892,0
-47.30486,0
-46.722945,0
-48.653281,0
-45.107597,0
-42.377898,0
-41.372395,0
-45.292561,0
-45.292825,0
-40.011557,0
-37.542154,0
-40.127004,0
-37.926898,0
-33.007168,0
-35.151362,0
-40.843727,0
-41.771796,0
-42.595684,0
-41.487807,0
-45.986115,0
-49.333272,0
-45.357481,0
-45.233837,0
-46.905549,0
-50.253851,0
-48.062422,0
-47.198477,0
-50.797345,0
-51.573585,0
-48.525681,0
-47.763899,0
-49.890278,0
-55.286309,0
-53.851038,0
-51.556444,0
-49.920126,0
-53.808783,0
-58.039275,0
-63.987381,0
-67.83531,0
-78.440666,0
-72.292555,0
-40.377063,0
-2.0243992,0
27.422675,0
58.154689,0
95.210185,0
127.7659,0
105.19673,0
11.507359,0
-66.903156,0
-76.56996,0
-65.719753,0
-68.030606,0
-67.598346,0
-59.073108,0
-54.556786,0
-61.251579,0
-62.599487,0
-58.331575,0
-59.438164,0
-60.08288,0
-59.00766,0
-57.994767,0
-57.314246,0
-59.38561,0
-60.126317,0
-57.852217,0
-57.04191,0
-57.473185,0
-59.301315,0
-57.830447,0
-56.487565,0
-57.123793,0
-59.995745,0
-60.160579,0
-59.94604,0
-59.711633,0
-58.779391,0
-60.239622,0
-61.235691,0
-61.112599,0
-58.476506,0
-59.816681,0
-59.044082,0
-57.125302,0
-61.934926,0
-61.736196,0
-61.417125,0
-59.13398,0
-62.953637,0
-64.3846,0
-64.134567,0
-62.039472,0
-63.348901,0
-65.133519,0
-63.825469,0
-66.43749,0
-69.54279,0
-73.28268,0
-73.173888,0
-73.081543,0
-74.846596,0
-78.099801,0
-78.720046,0
-76.207124,0
-77.328454,0
-82.608875,0
-82.814936,0
-80.738354,0
-82.636833,0
-82.019181,0
-80.933982,0
-80.341066,0
-76.985526,0
-76.031634,0
-71.825873,0
-65.709789,0
-63.230145,0
-60.849449,0
-60.648471,0
-54.855202,0
-47.92227,0
-49.418963,0
-51.241783,0
-46.782885,0
-42.615625,0
-43.924415,0
-46.708759,0
-42.370714,0
-40.806424,0
-40.189623,0
-42.916785,0
-42.338917,0
-39.552838,0
-38.863223,0
-41.741068,0
-42.870809,0
-41.30245,0
-37.727331,0
-39.218758,0
-42.562655,0
-40.349559,0
-41.074648,0
-42.827501,0
-43.216243,0
-43.128489,0
-41.66116,0
-42.345531,0
-46.066246,0
-45.965752,0
-42.134618,0
-45.318239,0
-48.887309,0
-48.705376,0
-48.270078,0
-50.779742,0
-51.960501,0
-52.643456,0
-51.562075,0
-52.905029,0
-55.150982,0
-51.6682,0
-49.889011,0
-50.015672,0
-52.898439,0
-53.658336,0
-50.688066,0
-49.854649,0
-50.976213,0
-57.108213,0
-51.974004,0
-53.255302,0
-50.710091,0
-53.812087,0
-51.973941,0
-49.741611,0
-50.57857,0
-51.632007,0
-50.11883,0
-50.152936,0
-49.45798,0
-54.983582,0
-52.218737,0
-50.601096,0
-48.614547,0
-50.680422,0
-50.201223,0
-44.847562,0
-43.879375,0
-45.449644,0
-46.613475,0
-42.636971,0
-40.569681,0
-41.413272,0
-44.80368,0
-37.863466,0
-35.640491,0
-36.402397,0
-39.734285,0
-37.1601,0
-33.917411,0
-33.861226,0
-37.388041,0
-35.808068,0
-37.338229,0
-37.539179,0
-43.183407,0
-42.569617,0
-41.102686,0
-41.609521,0
-46.739314,0
-46.995968,0
-44.298244,0
-46.052653,0
-47.270884,0
-48.816089,0
-49.088844,0
-46.564656,0
-48.669683,0
-48.207795,0
-47.86513,0
-47.364667,0
-47.375589,0
-51.547544,0
-54.39891,0
-62.982383,0
-68.314421,0
-75.373853,0
-66.508261,0
-37.063316,0
-25.776565,0
16.105622,0
45.463013,0
80.212621,0
96.048333,0
44.329295,0
-45.236076,0
-78.261375,0
-65.990225,0
-62.177119,0
-58.732875,0
-56.062048,0
-54.635676,0
-57.878959,0
-59.93797,0
-55.586746,0
-54.681119,0
-55.733714,0
-53.943026,0
-53.070913,0
-52.169463,0
-52.918047,0
-56.21844,0
-55.694944,0
-53.163657,0
-52.263455,0
-51.475094,0
-53.45671,0
-49.398632,0
-52.614709,0
-51.401443,0
-51.983252,0
-50.228873,0
-49.806404,0
-51.472526,0
-52.320739,0
-49.533712,0
-48.699444,0
-48.911009,0
-50.525783,0
-50.533127,0
-50.146624,0
-48.831651,0
-51.186585,0
-48.883673,0
-48.773987,0
-48.872637,0
-52.281689,0
-52.099109,0
-51.216184,0
-52.86699,0
-54.117216,0
-54.16949,0
-54.392493,0
-55.469613,0
-56.549187,0
-59.314027,0
-58.093795,0
-57.866486,0
-59.135478,0
-62.648295,0
-63.843081,0
-61.611723,0
-65.149203,0
-67.192828,0
-67.042055,0
-66.488521,0
-67.791047,0
-72.217015,0
-66.896251,0
-65.224542,0
-63.683821,0
-64.779198,0
-60.170559,0
-54.128794,0
-53.229215,0
-51.773771,0
-50.579355,0
-46.782697,0
-44.280456,0
-44.629562,0
-44.440346,0
-43.689261,0
-42.444669,0
-43.232704,0
-42.475194,0
-43.879536,0
-43.166237,0
-45.130584,0
-46.582553,0
-42.528741,0
-43.902855,0
-42.556393,0
-45.328455,0
-42.948874,0
-40.385705,0
-38.641696,0
-42.76829,0
-42.043497,0
-41.800332,0
-41.100335,0
-45.703429,0
-48.077336,0
-45.136396,0
-47.232572,0
-47.599193,0
-48.574503,0
-47.904078,0
-45.940657,0
-48.843677,0
-52.041337,0
-52.931452,0
-52.61066,0
-53.571265,0
-55.70596,0
-53.323196,0
-50.017521,0
-49.000547,0
-50.399367,0
-50.701556,0
-50.351913,0
-52.749448,0
-52.798025,0
-49.916964,0
-50.233473,0
-48.122635,0
-54.382,0
-50.407583,0
-44.834278,0
-47.239945,0
-55.315233,0
-53.235898,0
-45.181844,0
-46.334325,0
-49.523331,0
-51.148415,0
-47.01775,0
-42.756321,0
-46.098778,0
-48.686698,0
-45.423364,0
-42.879194,0
-40.380167,0
-41.490396,0
-37.943493,0
-39.298088,0
-38.9836,0
-39.639911,0
-37.228978,0
-35.534735,0
-33.904188,0
-37.139288,0
-35.832854,0
-35.835186,0
-38.588991,0
-43.494508,0
-44.344674,0
-43.734765,0
-40.971127,0
-43.358641,0
-47.760973,0
-46.029088,0
-44.155226,0
-45.978294,0
-52.274994,0
-49.627539,0
-50.053338,0
-49.297976,0
-49.246702,0
-48.835501,0
-49.723631,0
-50.569567,0
-51.28733,0
-48.150936,0
-45.867719,0
-47.815304,0
-59.056312,0
-60.11614,0
-57.928339,0
-65.545919,0
-71.960452,0
-73.2655,0
-57.991211,0
-33.792554,0
-5.525611,0
11.500565,0
36.589647,0
67.799566,0
83.668463,0
35.825057,0
-51.465158,0
-87.127653,0
-77.473837,0
-69.515818,0
-64.754871,0
-62.236597,0
-60.460737,0
-59.878937,0
-59.521503,0
-57.08388,0
-54.396796,0
-63.739138,0
-60.995666,0
-56.861832,0
-58.691236,0
-60.723255,0
-61.385505,0
-58.265415,0
-57.098253,0
-57.013675,0
-61.101162,0
-58.34698,0
-56.716087,0
-58.462154,0
-57.574615,0
-53.759939,0
-54.795762,0
-55.083429,0
-56.716985,0
-59.853285,0
-56.585721,0
-50.870004,0
-55.872228,0
-55.813449,0
-52.593511,0
-54.027205,0
-56.340629,0
-55.979272,0
-52.564097,0
-54.372627,0
-54.55024,0
-54.946505,0
-50.708326,0
-50.818988,0
-52.966643,0
-58.02389,0
-55.683643,0
-56.713831,0
-61.462965,0
-62.259394,0
-58.386274,0
-60.073352,0
-63.062857,0
-67.247589,0
-68.289142,0
-67.549544,0
-70.835706,0
-74.604795,0
-75.334163,0
-76.853284,0
-79.093902,0
-81.048034,0
-82.169407,0
-74.766599,0
-70.057358,0
-68.961605,0
-69.018112,0
-65.259043,0
-64.583365,0
-60.634313,0
-59.113118,0
-53.348011,0
-48.869669,0
-49.565089,0
-46.690411,0
-41.066159,0
-36.900947,0
-37.581359,0
-39.101475,0
-37.887357,0
-36.297524,0
-35.417036,0
-38.07093,0
-36.192953,0
-33.166584,0
-33.387576,0
-37.315327,0
-38.699097,0
-36.156167,0
-37.060597,0
-40.735215,0
-39.544523,0
-39.3379,0
-41.597575,0
-42.979487,0
-46.443808,0
-43.003246,0
-43.103691,0
-44.132212,0
-47.351313,0
-44.778567,0
-41.900548,0
-43.980896,0
-46.792766,0
-47.356181,0
-48.386902,0
-48.905642,0
-49.757513,0
-47.814991,0
-45.864044,0
-45.78718,0
-49.87626,0
-52.098711,0
-46.427525,0
-49.575222,0
-52.8386,0
-52.755055,0
-50.502853,0
-53.051176,0
-54.244827,0
-55.355271,0
-53.242249,0
-50.443072,0
-52.094012,0
-54.769688,0
-53.773722,0
-51.271632,0
-51.901792,0
-53.965117,0
-53.486947,0
-50.991643,0
-51.792196,0
-53.156515,0
-53.747371,0
-52.512083,0
-51.372335,0
-53.366334,0
-53.459206,0
-48.354062,0
-52.369691,0
-50.785128,0
-50.77191,0
-43.667922,0
-41.712861,0
-43.025855,0
-44.140683,0
-42.59527,0
-39.605397,0
-35.974162,0
-39.910908,0
-37.412075,0
-36.528692,0
-36.767107,0
-42.400978,0
-43.914951,0
-43.056578,0
-41.819202,0
-47.130483,0
-46.454239,0
-47.041678,0
-45.896102,0
-51.880431,0
-52.813194,0
-50.140339,0
-49.765132,0
-52.158391,0
-51.819191,0
-50.696467,0
-49.568219,0
-49.940211,0
-52.62837,0
-50.057999,0
-50.079423,0
-48.678752,0
-50.707331,0
-49.660409,0
-47.335218,0
-48.082749,0
-58.114874,0
-61.351291,0
-67.177973,0
-68.573579,0
-64.484679,0
-28.346681,0
10.192731,0
21.657903,0
64.732111,0
94.811433,0
127.06844,0
140.73858,0
93.896965,0
-1.4928446,0
-72.957958,0
-82.222708,0
-70.525337,0
-64.321629,0
-56.093323,0
-54.296571,0
-57.749328,0
-59.009911,0
-55.337009,0
-54.453188,0
-56.132208,0
-54.911826,0
-53.444984,0
-49.912774,0
-50.370205,0
-53.31797,0
-53.364106,0
-49.121303,0
-50.442408,0
-56.489002,0
-52.622602,0
-49.869611,0
-47.53743,0
-50.759058,0
-49.865817,0
-46.139786,0
-44.957932,0
-47.849634,0
-49.266669,0
-48.455864,0
-47.467357,0
-48.319354,0
-50.734163,0
-48.700467,0
-45.694296,0
-46.946885,0
-51.75674,0
-50.581402,0
-47.28686,0
-45.932081,0
-48.543747,0
-48.452471,0
-48.043698,0
-47.265435,0
-50.612288,0
-50.222835,0
-47.455196,0
-52.943939,0
-57.522997,0
-57.037638,0
-57.983452,0
-57.936431,0
-62.109177,0
-66.379417,0
-65.575896,0
-64.058513,0
-67.776674,0
-71.633031,0
-72.451188,0
-73.326707,0
-76.314221,0
-77.003015,0
-75.476468,0
-73.395949,0
-74.295219,0
-75.27186,0
-73.339889,0
-68.927687,0
-66.964506,0
-63.947606,0
-59.466764,0
-55.055034,0
-50.196917,0
-47.839566,0
-44.092489,0
-39.460263,0
-37.252448,0
-38.680503,0
-39.2692,0
-33.989799,0
-32.276517,0
-34.994816,0
-35.364924,0
-35.580815,0
-31.46374,0
-31.502044,0
-35.604555,0
-36.773477,0
-34.548563,0
-37.089331,0
-36.621539,0
-37.06448,0
-35.803879,0
-34.752359,0
-40.776488,0
-38.15409,0
-35.40195,0
-36.011039,0
-38.573815,0
-38.448243,0
-36.382157,0
-33.290031,0
-33.342486,0
-37.220595,0
-33.263024,0
-33.825253,0
-32.981118,0
-35.020275,0
-33.397681,0
-31.272906,0
-35.451768,0
-37.110652,0
-34.163832,0
-32.118303,0
-32.384316,0
-34.411068,0
-34.718361,0
-32.493292,0
-30.914295,0
-35.853132,0
-34.929149,0
-31.719098,0
-34.66308,0
-35.069556,0
-35.015126,0
-31.300266,0
-32.970541,0
-34.321969,0
-33.368193,0
-31.039694,0
-28.73977,0
-30.499782,0
-33.268367,0
-29.492889,0
-28.555493,0
-27.501137,0
-30.198678,0
-28.640433,0
-27.369715,0
-25.903882,0
-26.261308,0
-22.245057,0
-20.471684,0
-18.390366,0
-20.77638,0
-19.151383,0
-16.297148,0
-12.766234,0
-12.071626,0
-11.303946,0
-10.197686,0
-11.879853,0
-12.045258,0
-12.937216,0
-9.2719233,0
-11.616016,0
-18.774978,0
-22.14917,0
-20.062671,0
-17.497,0
-19.621093,0
-21.178835,0
-18.596872,0
-16.965039,0
-20.544891,0
-23.44809,0
-25.601601,0
-19.135772,0
-17.56482,0
-21.933545,0
-23.003786,0
-19.533665,0
-19.46615,0
-21.038815,0
-24.424931,0
-21.480779,0
-19.890202,0
-21.179278,0
-22.419122,0
-20.058474,0
-25.601958,0
-33.703337,0
-42.359698,0
-46.510572,0
-42.365601,0
-19.89926,0
14.33762,0
45.762176,0
75.131932,0
103.44377,0
129.73188,0
149.44705,0
116.36428,0
97.244324,0
-30.65942,0
-33.59178,0
-26.282376,0
-25.684553,0
-26.31794,0
-28.123143,0
-27.517697,0
-25.795162,0
-26.884999,0
-27.523983,0
-26.756246,0
-24.957785,0
-25.111642,0
-24.981801,0
-24.34023,0
-22.246272,0
-23.719487,0
-28.282591,0
-26.05211,0
-23.480925,0
-20.770613,0
-23.315014,0
-22.565707,0
-21.158735,0
-23.432722,0
-26.249308,0
-28.147367,0
-25.545146,0
-26.048536,0
-26.62827,0
-26.959047,0
-24.757618,0
-24.069171,0
-27.265963,0
-25.671813,0
-22.353483,0
-22.498003,0
-23.710019,0
-28.160918,0
-26.644276,0
-23.328988,0
-25.060391,0
-28.822317,0
-25.957829,0
-23.549865,0
-23.620704,0
-26.688041,0
-27.113684,0
-25.596742,0
-29.198584,0
-33.56982,0
-32.555623,0
-30.975435,0
-36.005991,0
-39.342238,0
-40.860074,0
-35.941057,0
-40.002386,0
-42.309096,0
-47.836397,0
-45.141829,0
-46.882609,0
-47.944729,0
-51.590341,0
-48.549911,0
-49.156501,0
-48.620884,0
-48.028257,0
-45.344483,0
-38.758261,0
-40.234065,0
-40.629335,0
-37.558523,0
-31.639061,0
-29.337643,0
-27.462373,0
-26.270343,0
-22.934674,0
-20.471777,0
-24.594385,0
-21.815062,0
-19.844655,0
-16.191507,0
-14.907026,0
-19.17564,0
-17.415748,0
-19.430424,0
-19.051001,0
-21.34852,0
-18.745246,0
-17.663322,0
-18.767227,0
-22.601529,0
-20.687294,0
-18.118445,0
-20.047659,0
-23.976357,0
-23.007054,0
-22.55773,0
-21.486586,0
-22.501693,0
-22.145302,0
-22.447295,0
-22.817625,0
-25.192844,0
-23.717114,0
-22.928108,0
-26.213153,0
-24.457076,0
-27.307057,0
-24.056487,0
-24.750988,0
-26.448444,0
-27.492876,0
-28.604739,0
-29.334683,0
-29.785271,0
-30.572979,0
-27.459309,0
-28.667815,0
-27.971648,0
-32.504154,0
-31.602182,0
-29.014623,0
-26.887571,0
-30.668944,0
-31.548018,0
-27.576409,0
-27.615262,0
-29.275578,0
-29.442656,0
-25.880106,0
-24.027146,0
-23.639171,0
-24.836584,0
-22.225329,0
-20.479126,0
-25.046568,0
-26.867278,0
-25.213364,0
-22.724547,0
-22.306357,0
-24.357042,0
-21.255837,0
-19.868813,0
-20.911598,0
-23.091085,0
-19.527404,0
-16.201514,0
-15.834818,0
-17.549511,0
-14.345958,0
-13.396264,0
-10.942621,0
-9.9536479,0
-12.646899,0
-11.662196,0
-9.2841956,0
-7.779265,0
-10.553699,0
-9.7875629,0
-11.545007,0
-15.153733,0
-14.506672,0
-14.528982,0
-12.5513,0
-17.643555,0
-20.617556,0
-19.691068,0
-17.755865,0
-16.869561,0
-18.76542,0
-19.463753,0
-14.402781,0
-15.411023,0
-19.490796,0
-21.856455,0
-22.02626,0
-18.974866,0
-21.557834,0
-22.552904,0
-22.035249,0
-21.244895,0
-22.068866,0
-23.502447,0
-21.808991,0
-27.077227,0
-38.414648,0
-47.162483,0
-51.310387,0
-39.9452,0
-15.143722,0
11.099211,0
37.244931,0
63.015314,0
91.873611,0
115.52567,0
120.40698,0
68.10929,0
44.392759,0
-56.045699,0
-51.938757,0
-39.140641,0
-36.087041,0
-32.093317,0
-32.643322,0
-30.499607,0
-29.984409,0
-31.59051,0
-35.44322,0
-32.408215,0
-30.715,0
-30.890648,0
-29.565014,0
-30.021318,0
-27.643242,0
-28.539283,0
-31.746531,0
-29.44112,0
-26.042234,0
-23.966219,0
-29.685204,0
-29.052918,0
-26.29882,0
-25.82145,0
-29.591608,0
-30.9507,0
-26.782896,0
-25.688448,0
-26.065037,0
-27.346467,0
-25.518987,0
-24.318638,0
-26.624783,0
-28.038407,0
-26.977871,0
-26.559062,0
-31.332726,0
-33.210002,0
-27.687338,0
-25.346335,0
-26.67144,0
-29.776302,0
-32.68415,0
-28.872822,0
-27.718479,0
-29.772165,0
-30.351071,0
-27.352599,0
-28.319599,0
-34.40346,0
-34.979629,0
-31.397442,0
-34.346779,0
-37.452993,0
-39.271188,0
-37.303049,0
-36.432468,0
-37.615265,0
-43.3043,0
-43.305401,0
-45.537813,0
-46.152112,0
-51.364282,0
-50.562738,0
-47.496391,0
-49.304876,0
-52.689207,0
-51.372521,0
-47.801947,0
-46.586453,0
-44.455991,0
-41.68004,0
-40.213978,0
-40.537419,0
-36.5664,0
-36.453541,0
-32.014292,0
-31.478682,0
-33.979979,0
-31.195175,0
-28.908257,0
-26.090482,0
-26.941503,0
-28.708936,0
-27.871973,0
-26.851157,0
-26.074189,0
-27.63994,0
-24.892542,0
-24.603265,0
-28.153466,0
-30.212805,0
-27.301025,0
-25.944073,0
-27.69889,0
-31.647656,0
-29.321877,0
-28.761986,0
-27.706,0
-34.684233,0
-34.015857,0
-32.320307,0
-30.726774,0
-32.208554,0
-33.769237,0
-33.182371,0
-32.165509,0
-34.186689,0
-38.204854,0
-32.29056,0
-31.703771,0
-36.231807,0
-39.00066,0
-37.83936,0
-31.685942,0
-31.484303,0
-34.27989,0
-35.897394,0
-35.534336,0
-33.757662,0
-36.364325,0
-35.17186,0
-33.660235,0
-32.137016,0
-39.447814,0
-41.123671,0
-40.760341,0
-40.338164,0
-39.894408,0
-39.969351,0
-38.896671,0
-39.556318,0
-40.441832,0
-41.224266,0
-34.326906,0
-34.041773,0
-37.946599,0
-42.362547,0
-40.263169,0
-37.814454,0
-38.052174,0
-38.501418,0
-37.852225,0
-34.578543,0
-34.407695,0
-35.402,0
-34.742762,0
-35.913633,0
-35.465922,0
-33.149433,0
-29.888092,0
-28.291227,0
-25.619488,0
-26.859762,0
-28.703239,0
-25.543575,0
-26.380531,0
-30.325049,0
-33.894716,0
-31.240402,0
-35.020167,0
-34.608552,0
-40.113326,0
-35.86936,0
-34.889582,0
-37.783164,0
-43.790939,0
-41.407852,0
-39.512741,0
-39.842424,0
-44.844676,0
-46.354222,0
-42.466579,0
-41.175623,0
-45.741295,0
-47.719696,0
-41.817742,0
