"","Time","Tp","Cl","pH","Redox","Leit","Trueb","Cl_2","Fm","Fm_2","EVENT"
"17298",2016-08-15 07:06:00,7,0.16,8.37,751,214,0.024,0.106,1620,814,FALSE
"17299",2016-08-15 07:07:00,7,0.16,8.37,751,214,0.024,0.106,1638,814,FALSE
"17300",2016-08-15 07:08:00,7,0.16,8.37,751,214,0.024,0.106,1598,815,FALSE
"17301",2016-08-15 07:09:00,7,0.16,8.36,751,214,0.028,0.106,1621,809,FALSE
"17302",2016-08-15 07:10:00,7,0.16,8.36,751,214,0.024,0.108,1633,821,FALSE
"17303",2016-08-15 07:11:00,7,0.16,8.36,751,214,0.024,0.106,1608,811,FALSE
"17304",2016-08-15 07:12:00,7,0.16,8.36,751,214,0.024,0.108,1655,821,FALSE
"17305",2016-08-15 07:13:00,7,0.16,8.36,750,214,0.024,0.106,1605,817,FALSE
"17306",2016-08-15 07:14:00,7,0.16,8.35,751,214,0.027,0.108,1622,822,FALSE
"17307",2016-08-15 07:15:00,7,0.17,8.35,751,214,0.024,0.106,1625,822,FALSE
"17308",2016-08-15 07:16:00,7,0.16,8.34,751,214,0.024,0.106,1608,826,FALSE
"17309",2016-08-15 07:17:00,7,0.16,8.35,751,214,0.024,0.108,1655,829,FALSE
"17310",2016-08-15 07:18:00,7,0.16,8.35,751,214,0.025,0.106,1611,829,FALSE
"17311",2016-08-15 07:19:00,7,0.16,8.34,751,211,0.024,0.106,1665,817,FALSE
"17312",2016-08-15 07:20:00,7,0.16,8.34,751,211,0.025,0.108,1692,826,FALSE
"17313",2016-08-15 07:21:00,7,0.17,8.34,751,214,0.024,0.106,1689,817,FALSE
"17314",2016-08-15 07:22:00,7,0.17,8.34,751,214,0.025,0.106,1645,815,FALSE
"17315",2016-08-15 07:23:00,7,0.16,8.34,751,214,0.025,0.106,1707,817,FALSE
"17316",2016-08-15 07:24:00,7,0.16,8.34,751,214,0.027,0.106,1680,817,FALSE
"17317",2016-08-15 07:25:00,7.1,0.16,8.33,751,214,0.024,0.106,1694,821,FALSE
"17318",2016-08-15 07:26:00,7.1,0.16,8.33,751,214,0.024,0.106,1673,832,FALSE
"17319",2016-08-15 07:27:00,7.1,0.16,8.33,751,214,0.024,0.106,1655,824,FALSE
"17320",2016-08-15 07:28:00,7.1,0.16,8.33,752,214,0.024,0.106,1783,828,FALSE
"17321",2016-08-15 07:29:00,7.1,0.16,8.33,751,214,0.023,0.106,1760,815,FALSE
"17322",2016-08-15 07:30:00,7.1,0.16,8.33,751,214,0.023,0.106,1760,817,FALSE
"17323",2016-08-15 07:31:00,7.1,0.16,8.33,751,214,0.023,0.106,1754,826,FALSE
"17324",2016-08-15 07:32:00,7.1,0.16,8.33,751,211,0.023,0.106,1688,821,FALSE
"17325",2016-08-15 07:33:00,7.1,0.16,8.33,751,214,0.023,0.106,1690,826,FALSE
"17326",2016-08-15 07:34:00,7.1,0.16,8.33,751,214,0.023,0.108,1672,818,FALSE
"17327",2016-08-15 07:35:00,7,0.16,8.33,751,214,0.023,0.106,1679,812,FALSE
"17328",2016-08-15 07:36:00,7,0.16,8.33,751,211,0.024,0.106,1689,812,FALSE
"17329",2016-08-15 07:37:00,7,0.16,8.33,751,214,0.023,0.106,1709,817,FALSE
"17330",2016-08-15 07:38:00,7.1,0.16,8.33,751,214,0.022,0.106,1674,822,FALSE
"17331",2016-08-15 07:39:00,7,0.16,8.33,751,214,0.023,0.108,1685,821,FALSE
"17332",2016-08-15 07:40:00,7.1,0.16,8.33,751,214,0.023,0.108,1685,822,FALSE
"17333",2016-08-15 07:41:00,7,0.16,8.33,751,214,0.023,0.108,1653,826,FALSE
"17334",2016-08-15 07:42:00,7,0.16,8.33,751,214,0.023,0.106,1659,820,FALSE
"17335",2016-08-15 07:43:00,7.1,0.16,8.33,751,214,0.023,0.106,1677,814,FALSE
"17336",2016-08-15 07:44:00,7,0.16,8.34,751,214,0.022,0.108,1686,811,FALSE
"17337",2016-08-15 07:45:00,7,0.16,8.33,751,214,0.023,0.108,1689,815,FALSE
"17338",2016-08-15 07:46:00,7,0.16,8.33,751,214,0.023,0.106,1672,820,FALSE
"17339",2016-08-15 07:47:00,7,0.16,8.33,751,211,0.023,0.109,1695,818,FALSE
"17340",2016-08-15 07:48:00,7.1,0.16,8.33,751,214,0.022,0.109,1666,822,FALSE
"17341",2016-08-15 07:49:00,7,0.16,8.33,751,214,0.026,0.108,1674,817,FALSE
"17342",2016-08-15 07:50:00,7,0.16,8.33,751,214,0.026,0.109,1619,814,FALSE
"17343",2016-08-15 07:51:00,7,0.16,8.33,751,214,0.023,0.109,1620,814,FALSE
"17344",2016-08-15 07:52:00,7,0.16,8.33,751,214,0.023,0.109,1621,811,FALSE
"17345",2016-08-15 07:53:00,7,0.16,8.34,751,214,0.023,0.111,1598,814,FALSE
"17346",2016-08-15 07:54:00,7,0.16,8.34,751,214,0.023,0.109,1597,818,FALSE
"17347",2016-08-15 07:55:00,7,0.16,8.34,752,214,0.023,0.109,1628,829,FALSE
"17348",2016-08-15 07:56:00,7,0.16,8.34,751,211,0.023,0.111,1638,826,FALSE
"17349",2016-08-15 07:57:00,7,0.16,8.33,751,214,0.023,0.111,1671,826,FALSE
"17350",2016-08-15 07:58:00,7,0.16,8.34,752,214,0.023,0.109,1619,824,FALSE
"17351",2016-08-15 07:59:00,7,0.16,8.34,752,214,0.022,0.111,1627,815,FALSE
"17352",2016-08-15 08:00:00,7,0.16,8.34,751,211,0.022,0.109,1650,814,FALSE
"17353",2016-08-15 08:01:00,7,0.16,8.34,751,211,0.024,0.111,1656,817,FALSE
"17354",2016-08-15 08:02:00,7,0.16,8.34,751,211,0.022,0.109,1763,822,FALSE
"17355",2016-08-15 08:03:00,7,0.16,8.34,751,211,0.022,0.111,1718,817,FALSE
"17356",2016-08-15 08:04:00,7,0.16,8.34,751,211,0.022,0.109,1706,809,FALSE
"17357",2016-08-15 08:05:00,7,0.16,8.34,751,211,0.023,0.109,1601,809,FALSE
"17358",2016-08-15 08:06:00,7,0.16,8.34,752,211,0.023,0.109,1660,814,FALSE
"17359",2016-08-15 08:07:00,7,0.16,8.34,751,211,0.023,0.109,1636,817,FALSE
"17360",2016-08-15 08:08:00,7,0.16,8.34,751,211,0.022,0.111,1662,818,FALSE
"17361",2016-08-15 08:09:00,7,0.16,8.34,751,211,0.023,0.109,1662,820,FALSE
"17362",2016-08-15 08:10:00,7,0.16,8.34,751,211,0.022,0.109,1657,827,FALSE
"17363",2016-08-15 08:11:00,7,0.16,8.35,751,211,0.022,0.111,1590,822,FALSE
"17364",2016-08-15 08:12:00,7,0.16,8.35,751,211,0.022,0.111,1660,826,FALSE
"17365",2016-08-15 08:13:00,7,0.16,8.35,751,211,0.022,0.111,1627,815,FALSE
"17366",2016-08-15 08:14:00,7,0.16,8.35,751,211,0.023,0.111,1671,824,FALSE
"17367",2016-08-15 08:15:00,7,0.16,8.35,751,211,0.023,0.111,1715,826,FALSE
"17368",2016-08-15 08:16:00,7,0.16,8.35,751,211,0.022,0.109,1753,835,FALSE
"17369",2016-08-15 08:17:00,7,0.16,8.35,751,211,0.022,0.111,1737,835,FALSE
"17370",2016-08-15 08:18:00,7,0.16,8.35,751,211,0.022,0.111,1695,826,FALSE
"17371",2016-08-15 08:19:00,7,0.16,8.35,751,211,0.022,0.111,1680,828,FALSE
"17372",2016-08-15 08:20:00,7,0.16,8.36,752,211,0.023,0.111,1674,824,FALSE
"17373",2016-08-15 08:21:00,7,0.16,8.36,751,211,0.022,0.111,1656,821,FALSE
"17374",2016-08-15 08:22:00,7,0.16,8.35,751,211,0.023,0.111,1649,822,FALSE
"17375",2016-08-15 08:23:00,7,0.16,8.36,751,211,0.023,0.111,1640,826,FALSE
"17376",2016-08-15 08:24:00,7,0.17,8.36,752,211,0.022,0.111,1701,828,FALSE
"17377",2016-08-15 08:25:00,7,0.17,8.36,751,211,0.022,0.111,1597,821,FALSE
"17378",2016-08-15 08:26:00,7,0.17,8.36,751,211,0.022,0.111,1628,822,FALSE
"17379",2016-08-15 08:27:00,7,0.17,8.36,751,211,0.022,0.111,1613,829,FALSE
"17380",2016-08-15 08:28:00,7,0.17,8.36,751,211,0.023,0.111,1700,822,FALSE
"17381",2016-08-15 08:29:00,7,0.17,8.36,751,211,0.022,0.111,1599,832,FALSE
"17382",2016-08-15 08:30:00,7,0.17,8.36,752,211,0.022,0.111,1631,824,FALSE
"17383",2016-08-15 08:31:00,7,0.17,8.36,751,211,0.022,0.111,1611,829,FALSE
"17384",2016-08-15 08:32:00,7,0.17,8.36,751,211,0.022,0.111,1601,826,FALSE
"17385",2016-08-15 08:33:00,7,0.17,8.37,751,211,0.023,0.111,1621,824,FALSE
"17386",2016-08-15 08:34:00,7,0.17,8.36,751,211,0.022,0.111,1651,827,FALSE
"17387",2016-08-15 08:35:00,6.9,0.17,8.36,751,211,0.023,0.111,1659,826,FALSE
"17388",2016-08-15 08:36:00,7,0.17,8.37,751,211,0.022,0.111,1655,824,FALSE
"17389",2016-08-15 08:37:00,7,0.17,8.37,751,211,0.023,0.111,1650,820,FALSE
"17390",2016-08-15 08:38:00,7,0.17,8.36,752,211,0.022,0.111,1663,822,FALSE
"17391",2016-08-15 08:39:00,7,0.17,8.36,751,211,0.023,0.113,1609,829,FALSE
"17392",2016-08-15 08:40:00,7,0.17,8.36,751,211,0.022,0.111,1574,826,FALSE
"17393",2016-08-15 08:41:00,7,0.17,8.36,751,211,0.023,0.111,1644,826,FALSE
"17394",2016-08-15 08:42:00,7,0.17,8.35,751,211,0.023,0.111,1645,821,FALSE
"17395",2016-08-15 08:43:00,7,0.17,8.36,751,211,0.023,0.111,1660,817,FALSE
"17396",2016-08-15 08:44:00,6.9,0.17,8.35,751,211,0.023,0.111,1601,822,FALSE
"17397",2016-08-15 08:45:00,6.9,0.17,8.35,751,211,0.022,0.111,1630,824,FALSE
"17398",2016-08-15 08:46:00,6.9,0.17,8.35,752,211,0.023,0.111,1622,827,FALSE
"17399",2016-08-15 08:47:00,6.9,0.17,8.35,752,211,0.024,0.113,1627,828,FALSE
"17400",2016-08-15 08:48:00,6.9,0.17,8.34,752,211,0.023,0.111,1592,821,FALSE
"17401",2016-08-15 08:49:00,6.9,0.17,8.35,752,211,0.023,0.111,1607,826,FALSE
"17402",2016-08-15 08:50:00,6.9,0.16,8.34,751,211,0.023,0.111,1655,822,FALSE
"17403",2016-08-15 08:51:00,7,0.17,8.34,751,211,0.023,0.111,1611,822,FALSE
"17404",2016-08-15 08:52:00,7,0.17,8.34,753,211,0.023,0.111,1615,820,FALSE
"17405",2016-08-15 08:53:00,6.9,0.16,8.34,751,211,0.023,0.111,1605,820,FALSE
"17406",2016-08-15 08:54:00,6.9,0.16,8.34,752,211,0.022,0.111,1592,822,FALSE
"17407",2016-08-15 08:55:00,6.9,0.17,8.34,752,211,0.023,0.111,1633,840,FALSE
"17408",2016-08-15 08:56:00,6.9,0.17,8.34,752,211,0.023,0.111,1598,835,FALSE
"17409",2016-08-15 08:57:00,7,0.17,8.34,752,211,0.022,0.111,1634,839,FALSE
"17410",2016-08-15 08:58:00,6.9,0.17,8.34,751,211,0.021,0.111,1642,832,FALSE
"17411",2016-08-15 08:59:00,7,0.17,8.34,752,211,0.021,0.111,1630,832,FALSE
"17412",2016-08-15 09:00:00,7,0.17,8.34,752,211,0.022,0.111,1584,822,FALSE
"17413",2016-08-15 09:01:00,7,0.17,8.34,752,211,0.022,0.111,1578,827,FALSE
"17414",2016-08-15 09:02:00,7,0.17,8.34,753,211,0.023,0.111,1572,817,FALSE
"17415",2016-08-15 09:03:00,7,0.17,8.34,751,211,0.023,0.111,1650,824,FALSE
"17416",2016-08-15 09:04:00,7,0.17,8.34,753,211,0.022,0.111,1591,822,FALSE
"17417",2016-08-15 09:05:00,7,0.17,8.35,751,211,0.023,0.111,1613,820,FALSE
"17418",2016-08-15 09:06:00,7,0.17,8.35,751,211,0.023,0.111,1590,826,FALSE
"17419",2016-08-15 09:07:00,7,0.17,8.35,752,211,0.023,0.111,1593,829,FALSE
"17420",2016-08-15 09:08:00,7,0.17,8.35,751,211,0.023,0.111,1619,826,FALSE
"17421",2016-08-15 09:09:00,7,0.17,8.36,751,211,0.023,0.111,1633,821,FALSE
"17422",2016-08-15 09:10:00,7,0.17,8.36,751,211,0.023,0.111,1625,821,FALSE
"17423",2016-08-15 09:11:00,7,0.17,8.36,752,211,0.023,0.111,1578,821,FALSE
"17424",2016-08-15 09:12:00,7,0.17,8.36,751,211,0.023,0.111,1578,824,FALSE
"17425",2016-08-15 09:13:00,7,0.17,8.36,752,211,0.022,0.111,1605,828,FALSE
"17426",2016-08-15 09:14:00,7,0.17,8.37,751,211,0.021,0.111,1556,828,FALSE
"17427",2016-08-15 09:15:00,7,0.17,8.37,751,211,0.021,0.111,1601,827,FALSE
"17428",2016-08-15 09:16:00,7,0.17,8.37,751,211,0.021,0.111,1660,832,FALSE
"17429",2016-08-15 09:17:00,7,0.17,8.37,751,211,0.021,0.111,1655,822,FALSE
"17430",2016-08-15 09:18:00,7,0.17,8.37,751,211,0.021,0.111,1608,826,FALSE
"17431",2016-08-15 09:19:00,7,0.17,8.37,751,211,0.021,0.111,1596,822,FALSE
"17432",2016-08-15 09:20:00,7,0.17,8.37,751,211,0.021,0.111,1604,821,FALSE
"17433",2016-08-15 09:21:00,7,0.17,8.37,751,211,0.021,0.111,1697,822,FALSE
"17434",2016-08-15 09:22:00,7,0.17,8.37,751,211,0.021,0.109,1702,832,FALSE
"17435",2016-08-15 09:23:00,7,0.17,8.38,751,211,0.021,0.111,1665,833,FALSE
"17436",2016-08-15 09:24:00,7,0.17,8.38,751,211,0.021,0.111,1672,821,FALSE
"17437",2016-08-15 09:25:00,7,0.17,8.37,751,211,0.021,0.111,1685,824,FALSE
"17438",2016-08-15 09:26:00,7,0.17,8.37,751,211,0.021,0.111,1659,818,FALSE
"17439",2016-08-15 09:27:00,7,0.17,8.37,751,211,0.021,0.111,1778,822,FALSE
"17440",2016-08-15 09:28:00,7,0.17,8.37,751,211,0.021,0.111,1753,824,FALSE
"17441",2016-08-15 09:29:00,7,0.17,8.37,751,211,0.021,0.111,1719,822,FALSE
"17442",2016-08-15 09:30:00,7,0.17,8.37,751,211,0.021,0.111,1766,826,FALSE
"17443",2016-08-15 09:31:00,7,0.17,8.37,751,211,0.021,0.111,1702,822,FALSE
"17444",2016-08-15 09:32:00,7,0.16,8.37,751,211,0.021,0.111,1769,826,FALSE
"17445",2016-08-15 09:33:00,7,0.17,8.37,752,211,0.021,0.111,1663,829,FALSE
"17446",2016-08-15 09:34:00,7,0.17,8.37,751,211,0.021,0.111,1668,822,FALSE
"17447",2016-08-15 09:35:00,7,0.17,8.37,751,211,0.021,0.111,1709,826,FALSE
"17448",2016-08-15 09:36:00,7,0.17,8.37,752,211,0.021,0.113,1680,821,FALSE
"17449",2016-08-15 09:37:00,7,0.17,8.36,751,211,0.021,0.111,1684,818,FALSE
"17450",2016-08-15 09:38:00,7,0.17,8.36,751,211,0.021,0.111,1657,821,FALSE
"17451",2016-08-15 09:39:00,7,0.17,8.36,752,211,0.021,0.111,1702,820,FALSE
"17452",2016-08-15 09:40:00,7,0.17,8.36,751,211,0.021,0.111,1686,827,FALSE
"17453",2016-08-15 09:41:00,7,0.17,8.36,752,211,0.021,0.111,1662,826,FALSE
"17454",2016-08-15 09:42:00,7,0.17,8.36,752,211,0.02,0.111,1662,826,FALSE
"17455",2016-08-15 09:43:00,7,0.17,8.36,752,211,0.02,0.111,1674,828,FALSE
"17456",2016-08-15 09:44:00,7,0.17,8.36,752,211,0.02,0.113,1666,824,FALSE
"17457",2016-08-15 09:45:00,7,0.17,8.36,751,211,0.02,0.111,1648,827,FALSE
"17458",2016-08-15 09:46:00,7,0.17,8.35,751,211,0.021,0.111,1688,815,FALSE
"17459",2016-08-15 09:47:00,7,0.17,8.35,752,211,0.02,0.111,1625,822,FALSE
"17460",2016-08-15 09:48:00,7,0.17,8.35,752,211,0.02,0.111,1650,826,FALSE
"17461",2016-08-15 09:49:00,7,0.17,8.35,752,211,0.021,0.111,1643,827,FALSE
"17462",2016-08-15 09:50:00,7,0.17,8.35,752,211,0.046,0.113,1672,827,FALSE
"17463",2016-08-15 09:51:00,7,0.17,8.34,752,211,0.029,0.113,1643,818,FALSE
"17464",2016-08-15 09:52:00,7,0.17,8.34,752,211,0.021,0.113,1657,826,FALSE
"17465",2016-08-15 09:53:00,7,0.17,8.34,752,211,0.021,0.113,1673,824,FALSE
"17466",2016-08-15 09:54:00,7,0.17,8.34,753,211,0.021,0.111,1696,821,FALSE
"17467",2016-08-15 09:55:00,7,0.17,8.34,753,211,0.022,0.111,1702,820,FALSE
"17468",2016-08-15 09:56:00,7,0.17,8.34,752,211,0.021,0.111,1674,828,FALSE
"17469",2016-08-15 09:57:00,7,0.17,8.33,752,211,0.021,0.113,1703,821,FALSE
"17470",2016-08-15 09:58:00,7,0.17,8.33,752,211,0.021,0.113,1659,824,FALSE
"17471",2016-08-15 09:59:00,7,0.17,8.33,753,211,0.021,0.113,1719,824,FALSE
"17472",2016-08-15 10:00:00,7,0.17,8.32,753,211,0.021,0.113,1692,822,FALSE
"17473",2016-08-15 10:01:00,7,0.17,8.32,753,211,0.021,0.113,1626,824,FALSE
"17474",2016-08-15 10:02:00,7,0.17,8.32,753,211,0.021,0.113,1657,824,FALSE
"17475",2016-08-15 10:03:00,7,0.16,8.32,753,211,0.026,0.113,1701,827,FALSE
"17476",2016-08-15 10:04:00,7,0.17,8.32,752,211,0.026,0.113,1616,824,FALSE
"17477",2016-08-15 10:05:00,7,0.17,8.31,754,211,0.021,0.114,1662,826,FALSE
"17478",2016-08-15 10:06:00,7,0.17,8.31,753,211,0.021,0.114,1701,829,FALSE
"17479",2016-08-15 10:07:00,7,0.17,8.3,754,211,0.021,0.114,1665,822,FALSE
"17480",2016-08-15 10:08:00,7,0.17,8.3,753,211,0.021,0.111,1766,829,FALSE
"17481",2016-08-15 10:09:00,7,0.17,8.3,753,211,0.021,0.114,1689,827,FALSE
"17482",2016-08-15 10:10:00,7,0.17,8.3,753,211,0.021,0.114,1761,822,FALSE
"17483",2016-08-15 10:11:00,7,0.17,8.3,753,211,0.021,0.114,1776,827,FALSE
"17484",2016-08-15 10:12:00,7,0.17,8.3,754,211,0.021,0.114,1753,824,FALSE
"17485",2016-08-15 10:13:00,7,0.17,8.3,754,211,0.021,0.114,1734,817,FALSE
"17486",2016-08-15 10:14:00,7,0.17,8.3,753,211,0.021,0.114,1688,824,FALSE
"17487",2016-08-15 10:15:00,7,0.17,8.3,753,211,0.021,0.114,1725,826,FALSE
"17488",2016-08-15 10:16:00,7,0.17,8.3,754,211,0.021,0.114,1625,820,FALSE
"17489",2016-08-15 10:17:00,7,0.17,8.3,754,211,0.021,0.114,1671,821,FALSE
"17490",2016-08-15 10:18:00,7,0.17,8.31,754,211,0.022,0.114,1709,827,FALSE
"17491",2016-08-15 10:19:00,7,0.17,8.31,753,211,0.021,0.114,1672,820,FALSE
"17492",2016-08-15 10:20:00,7,0.17,8.31,754,211,0.023,0.114,1656,826,FALSE
"17493",2016-08-15 10:21:00,7,0.17,8.31,753,211,0.021,0.114,1599,828,FALSE
"17494",2016-08-15 10:22:00,7,0.17,8.32,754,211,0.022,0.114,1592,827,FALSE
"17495",2016-08-15 10:23:00,7,0.17,8.32,754,211,0.022,0.114,1619,827,FALSE
"17496",2016-08-15 10:24:00,7,0.17,8.32,753,211,0.022,0.114,1557,826,FALSE
"17497",2016-08-15 10:25:00,7,0.17,8.32,753,211,0.023,0.114,1550,824,FALSE
"17498",2016-08-15 10:26:00,7,0.17,8.32,753,211,0.022,0.114,1575,817,FALSE
"17499",2016-08-15 10:27:00,7,0.17,8.32,753,211,0.022,0.114,1592,822,FALSE
"17500",2016-08-15 10:28:00,7,0.17,8.33,752,211,0.021,0.113,1597,829,FALSE
"17501",2016-08-15 10:29:00,7,0.17,8.33,753,211,0.022,0.114,1584,826,FALSE
"17502",2016-08-15 10:30:00,7,0.17,8.33,753,211,0.022,0.113,1601,822,FALSE
"17503",2016-08-15 10:31:00,7,0.17,8.34,753,211,0.021,0.113,1582,828,FALSE
"17504",2016-08-15 10:32:00,7,0.17,8.33,753,211,0.022,0.113,1556,827,FALSE
"17505",2016-08-15 10:33:00,7,0.17,8.33,752,211,0.022,0.114,1601,829,FALSE
"17506",2016-08-15 10:34:00,7,0.17,8.33,752,211,0.022,0.114,1574,828,FALSE
"17507",2016-08-15 10:35:00,7,0.17,8.33,752,211,0.022,0.114,1563,826,FALSE
"17508",2016-08-15 10:36:00,7,0.17,8.34,753,211,0.021,0.111,1564,829,FALSE
"17509",2016-08-15 10:37:00,7,0.17,8.34,753,211,0.022,0.113,1603,834,FALSE
"17510",2016-08-15 10:38:00,7,0.17,8.33,753,211,0.022,0.114,1567,824,FALSE
"17511",2016-08-15 10:39:00,7,0.17,8.33,753,211,0.022,0.113,1585,822,FALSE
"17512",2016-08-15 10:40:00,7,0.17,8.33,753,211,0.022,0.111,1581,824,FALSE
"17513",2016-08-15 10:41:00,7,0.17,8.33,753,211,0.021,0.113,1593,818,FALSE
"17514",2016-08-15 10:42:00,7,0.17,8.33,753,211,0.024,0.113,1570,826,FALSE
"17515",2016-08-15 10:43:00,7,0.17,8.33,753,211,0.022,0.113,1564,827,FALSE
"17516",2016-08-15 10:44:00,7,0.17,8.33,753,211,0.021,0.114,1598,818,FALSE
"17517",2016-08-15 10:45:00,7,0.17,8.33,752,211,0.021,0.113,1584,826,FALSE
"17518",2016-08-15 10:46:00,7,0.17,8.33,753,211,0.023,0.114,1569,824,FALSE
"17519",2016-08-15 10:47:00,7,0.17,8.33,753,211,0.022,0.114,1603,827,FALSE
"17520",2016-08-15 10:48:00,7,0.17,8.33,753,211,0.022,0.114,1575,824,FALSE
"17521",2016-08-15 10:49:00,7,0.17,8.32,752,211,0.023,0.114,1567,827,FALSE
"17522",2016-08-15 10:50:00,7,0.17,8.33,753,211,0.022,0.114,1596,824,FALSE
"17523",2016-08-15 10:51:00,7,0.17,8.52733536034794,729.280805155332,211,0.0293949578743681,0.114,1585,822,TRUE
"17524",2016-08-15 10:52:00,7,0.17,8.52733536034794,728.280805155332,211,0.0293949578743681,0.114,1572,820,TRUE
"17525",2016-08-15 10:53:00,7,0.17,8.52733536034794,729.280805155332,211,0.0303949578743681,0.114,1601,822,TRUE
"17526",2016-08-15 10:54:00,7,0.18,8.52733536034794,730.280805155332,211,0.0293949578743681,0.114,1579,828,TRUE
"17527",2016-08-15 10:55:00,7,0.17,8.52733536034794,729.280805155332,211,0.0303949578743681,0.116,1631,826,TRUE
"17528",2016-08-15 10:56:00,7,0.17,8.52733536034794,729.280805155332,211,0.0293949578743681,0.114,1582,827,TRUE
"17529",2016-08-15 10:57:00,7,0.18,8.52733536034794,728.280805155332,211,0.0293949578743681,0.114,1572,824,TRUE
"17530",2016-08-15 10:58:00,7,0.17,8.52733536034794,728.280805155332,211,0.0293949578743681,0.114,1593,824,TRUE
"17531",2016-08-15 10:59:00,7,0.18,8.52733536034794,729.280805155332,211,0.0293949578743681,0.114,1603,824,TRUE
"17532",2016-08-15 11:00:00,7,0.17,8.52733536034794,728.280805155332,211,0.0293949578743681,0.114,1581,822,TRUE
"17533",2016-08-15 11:01:00,7,0.17,8.52733536034794,729.280805155332,211,0.0283949578743681,0.114,1576,827,TRUE
"17534",2016-08-15 11:02:00,7,0.17,8.52733536034794,729.280805155332,211,0.0283949578743681,0.114,1559,828,TRUE
"17535",2016-08-15 11:03:00,7,0.17,8.52733536034794,729.280805155332,211,0.0283949578743681,0.114,1569,821,TRUE
"17536",2016-08-15 11:04:00,7,0.17,8.53733536034794,729.280805155332,211,0.0283949578743681,0.114,1601,828,TRUE
"17537",2016-08-15 11:05:00,7,0.17,8.53733536034794,728.280805155332,211,0.0283949578743681,0.114,1546,828,TRUE
"17538",2016-08-15 11:06:00,7,0.17,8.53733536034794,729.280805155332,211,0.0283949578743681,0.114,1584,827,TRUE
"17539",2016-08-15 11:07:00,7,0.17,8.53733536034794,729.280805155332,211,0.0283949578743681,0.114,1593,826,TRUE
"17540",2016-08-15 11:08:00,7,0.17,8.53733536034794,729.280805155332,211,0.0283949578743681,0.114,1581,822,TRUE
"17541",2016-08-15 11:09:00,7,0.17,8.34,752,211,0.021,0.114,1621,818,FALSE
"17542",2016-08-15 11:10:00,7,0.17,8.35,752,211,0.021,0.114,1587,822,FALSE
"17543",2016-08-15 11:11:00,7,0.17,8.34,752,211,0.021,0.113,1547,821,FALSE
"17544",2016-08-15 11:12:00,7,0.17,8.35,752,211,0.021,0.114,1572,820,FALSE
"17545",2016-08-15 11:13:00,7,0.17,8.35,752,211,0.021,0.114,1586,821,FALSE
"17546",2016-08-15 11:14:00,7,0.17,8.35,753,211,0.021,0.114,1562,821,FALSE
"17547",2016-08-15 11:15:00,7,0.17,8.35,752,211,0.021,0.113,1603,820,FALSE
"17548",2016-08-15 11:16:00,7,0.17,8.35,752,211,0.021,0.114,1563,827,FALSE
"17549",2016-08-15 11:17:00,7,0.17,8.35,751,211,0.021,0.113,1575,820,FALSE
"17550",2016-08-15 11:18:00,7,0.17,8.35,752,211,0.021,0.113,1609,820,FALSE
"17551",2016-08-15 11:19:00,7,0.17,8.35,752,211,0.023,0.113,1572,818,FALSE
"17552",2016-08-15 11:20:00,7,0.17,8.36,752,211,0.021,0.114,1530,820,FALSE
"17553",2016-08-15 11:21:00,7,0.17,8.36,752,211,0.021,0.114,1567,821,FALSE
"17554",2016-08-15 11:22:00,7,0.17,8.36,752,211,0.021,0.114,1591,818,FALSE
"17555",2016-08-15 11:23:00,7,0.17,8.36,752,211,0.021,0.114,1540,817,FALSE
"17556",2016-08-15 11:24:00,7,0.17,8.36,752,211,0.021,0.111,1547,817,FALSE
"17557",2016-08-15 11:25:00,7,0.17,8.36,752,211,0.021,0.113,1545,824,FALSE
"17558",2016-08-15 11:26:00,7,0.17,8.36,752,211,0.021,0.114,1604,822,FALSE
"17559",2016-08-15 11:27:00,7,0.17,8.36,753,211,0.021,0.113,1576,824,FALSE
"17560",2016-08-15 11:28:00,7,0.17,8.37,752,211,0.021,0.114,1596,821,FALSE
"17561",2016-08-15 11:29:00,7,0.17,8.37,751,211,0.021,0.114,1575,828,FALSE
"17562",2016-08-15 11:30:00,7,0.17,8.37,753,211,0.021,0.113,1621,826,FALSE
"17563",2016-08-15 11:31:00,7,0.17,8.37,752,211,0.021,0.111,1642,826,FALSE
"17564",2016-08-15 11:32:00,7,0.17,8.37,751,211,0.021,0.113,1587,822,FALSE
"17565",2016-08-15 11:33:00,7,0.17,8.37,751,211,0.021,0.111,1619,821,FALSE
"17566",2016-08-15 11:34:00,7,0.18,8.38,751,211,0.021,0.111,1607,814,FALSE
"17567",2016-08-15 11:35:00,7,0.17,8.38,752,211,0.021,0.113,1732,820,FALSE
"17568",2016-08-15 11:36:00,7,0.17,8.38,752,211,0.021,0.113,1754,818,FALSE
"17569",2016-08-15 11:37:00,7,0.17,8.38,752,211,0.021,0.114,1724,818,FALSE
"17570",2016-08-15 11:38:00,7,0.17,8.38,751,211,0.023,0.114,1673,826,FALSE
"17571",2016-08-15 11:39:00,7,0.17,8.38,752,211,0.023,0.113,1657,824,FALSE
"17572",2016-08-15 11:40:00,7,0.17,8.38,752,211,0.021,0.113,1657,828,FALSE
"17573",2016-08-15 11:41:00,7,0.17,8.39,752,211,0.021,0.113,1709,822,FALSE
"17574",2016-08-15 11:42:00,7,0.17,8.38,752,211,0.021,0.111,1660,826,FALSE
"17575",2016-08-15 11:43:00,7,0.17,8.38,752,211,0.023,0.114,1636,822,FALSE
